Cumulo,RA,DEC
Pangui 1,37.7109903511446,63.4465620373509
Pangui 1,37.8367147295332,62.0603960907114
Pangui 1,36.6539319378541,68.3082801016743
Pangui 1,32.4753033305746,60.6693480151553
Pangui 1,32.2257936561242,70.4368507571376
Pangui 1,35.199128952873,60.6454201818574
Pangui 1,28.9906157834513,69.041016857961
Pangui 1,39.1446657055547,66.3730365461677
Pangui 1,32.3582503088115,60.7667617634386
Pangui 1,40.1783386884988,70.9648407825386
Pangui 1,40.8857860117892,67.7925894060482
Pangui 1,34.7107666657784,63.5136545752601
Pangui 1,31.0882481348642,64.3509609051293
Pangui 1,30.4918136671793,67.3822294386293
Pangui 1,35.0971636629461,60.9166696191561
Pangui 1,31.078609350865,65.3930208430049
Pangui 1,36.840643204704,70.0646567866406
Pangui 1,35.8043216459461,71.0186119093807
Pangui 1,32.1524517178806,68.7125349020302
Pangui 1,36.1633198905853,69.4039088438141
Pangui 1,40.5913344189182,66.6362749914423
Pangui 1,31.3824319831817,65.4672721913354
Pangui 1,35.6611585205662,72.594609173742
Pangui 1,35.621251344332,70.2780980146111
Pangui 1,30.5598979981387,71.2085175105845
Pangui 1,38.80920529223,63.2073410708421
Pangui 1,32.911726260038,63.6837463492747
Pangui 1,31.4234955805118,55.2317017824376
Pangui 1,35.1453166478236,63.8131115991546
Pangui 1,27.350094144331,68.871881960343
Pangui 1,37.9764758372711,65.8734054752883
Pangui 1,30.672943491675,58.730121078391
Pangui 1,38.5729011268291,67.4861105069983
Pangui 1,26.9761661827127,61.3854839074353
Pangui 1,41.9000901562579,60.2471176106449
Pangui 1,40.2739096919149,64.4875773811103
Pangui 1,29.8164652939149,61.7044007616437
Pangui 1,32.3511162248904,67.5390645068431
Pangui 1,32.1162426586089,65.5979752713973
Pangui 1,40.5487603151585,64.1621957949146
Pangui 1,35.4686105870352,69.4592589543346
Pangui 1,32.6080428352811,63.4758842339483
Pangui 1,32.2682346460116,63.0261794163335
Pangui 1,35.0178320969049,74.2408964469837
Pangui 1,38.5949008011314,65.6865015140329
Pangui 1,39.5424249402674,68.6840393811359
Pangui 1,31.3913147798311,61.7512712355955
Pangui 1,30.3357168241767,64.0631195707234
Pangui 1,30.5292690363885,65.9416317485354
Pangui 1,29.2627561609146,61.5999316711562
Pangui 1,33.0402782615147,67.0319424024053
Pangui 1,32.9747498020262,57.5799952711384
Pangui 1,31.8666624385005,71.3364896553387
Pangui 1,33.2517755146669,53.7542293227152
Pangui 1,34.1480293834245,67.9975855476461
Pangui 1,32.05319457902,67.1423283920569
Pangui 1,36.2098967049256,66.3781483157476
Pangui 1,28.1703825361132,65.2046687759749
Pangui 1,37.0942504583118,62.673450400659
Pangui 1,32.7315659571468,70.7141039874501
Pangui 1,29.2561215413353,65.3569009179673
Pangui 1,37.3988226205364,65.6252291337374
Pangui 1,42.2009702253249,65.7911781739815
Pangui 1,34.7618349388713,71.7941930899739
Pangui 1,36.3541333725707,61.9358708219657
Pangui 1,34.0149532115489,68.3220645544346
Pangui 1,35.4112562578438,67.0695254543318
Pangui 1,32.7331022529975,66.4692407225116
Pangui 1,35.4879988838503,63.6113284252823
Pangui 1,34.1206386468137,67.8436208818992
Pangui 1,35.2243850844123,63.9653896687096
Pangui 1,36.496099193672,72.5673061060972
Pangui 1,37.4231457111652,62.2472818930345
Pangui 1,29.0854154601749,67.1681428895345
Pangui 1,36.5151995478735,66.0862953495607
Pangui 1,34.9468071947857,66.9059190284961
Pangui 1,44.4168425794159,63.7397937978798
Pangui 1,37.211245927007,74.6911785642608
Pangui 1,33.7853278640426,63.709752980761
Pangui 1,31.6406062897565,65.7009276405868
Pangui 1,28.2925118807311,61.3013618977901
Pangui 1,27.8885431006888,63.9399349649088
Pangui 1,33.9155523521935,66.9058514050167
Pangui 1,40.1404625972585,64.8813314290812
Pangui 1,31.3260914870895,62.3777080709697
Pangui 1,33.061397499608,64.4920753841
Pangui 1,30.7463758209344,64.8377644500315
Pangui 1,26.8600180103221,61.5280170861528
Pangui 1,29.2095216250858,62.2781758905077
Pangui 1,25.2071749921493,62.730272663356
Pangui 1,31.2171708378955,59.9712494782388
Pangui 1,44.086241669839,62.9033135803451
Pangui 1,32.771310838839,70.7654329170554
Pangui 1,32.1117755675896,64.8230091528301
Pangui 1,34.7242968393677,62.0912060594916
Pangui 1,36.7107744956488,60.3970129757183
Pangui 1,40.5079586572978,65.8327636879334
Pangui 1,28.8310212813334,69.0319539941331
Pangui 1,29.777914577905,65.7914205037176
Pangui 1,39.0208605188087,60.1298520685246
Pangui 1,29.8201531687935,65.724744068641
Pangui 1,35.2463968033975,60.8844644292757
Pangui 1,36.0789218569773,64.7448367863052
Pangui 1,28.4380590775999,69.097585656145
Pangui 1,29.720666485716,66.3962238645564
Pangui 1,28.6347650018331,72.4839642288486
Pangui 1,30.4593146757346,60.3034877238671
Pangui 1,33.3577235817547,63.0257184509482
Pangui 1,36.2420475666013,61.4989132955142
Pangui 1,34.6245499072343,67.5482554136475
Pangui 1,39.3319193593398,67.071385762202
Pangui 1,34.4187479955001,64.1955823118229
Pangui 1,27.0259362794254,59.9597265852835
Pangui 1,30.2232228173121,66.3454249808935
Pangui 1,36.2581537353668,61.2308194348808
Pangui 1,35.37708224891,58.9741818514703
Pangui 1,32.8500127331742,63.2125508569861
Pangui 1,34.0159709142949,63.1993804449019
Pangui 1,33.3613115775921,57.7890178644184
Pangui 1,32.1866407725618,62.4926911420421
Pangui 1,29.2231985300602,71.2275691184687
Pangui 1,33.4729034945692,58.6469196897871
Pangui 1,35.0504356532599,66.3616581004476
Pangui 1,30.0164106523359,66.53307100032
Pangui 1,32.0511316960451,68.6673867332939
Pangui 1,29.0195426646043,63.1231960249263
Pangui 1,39.0750238970506,62.9449443057654
Pangui 1,40.9866484341149,69.4522358533373
Pangui 1,32.8017424650282,63.8008117167501
Pangui 1,32.2481248598803,74.6380585621443
Pangui 1,25.4702131542799,62.3264929561402
Pangui 1,33.1559141559333,58.1897991363391
Pangui 1,31.6759928111568,77.2876977106098
Pangui 1,38.4941355579738,72.8305929250285
Pangui 1,38.3424867641575,63.9239293795063
Pangui 1,30.5427988891236,63.3304126898581
Pangui 1,29.4989960083342,69.5359183432564
Pangui 1,34.9222380279674,56.7469922397902
Pangui 1,27.4362256987194,67.9453798564998
Pangui 1,40.7334440099794,66.7433950863199
Pangui 1,37.6921349283211,69.0965047886783
Pangui 1,29.7479399733768,65.4614197446567
Pangui 1,32.2302066126685,64.8693071522072
Pangui 1,34.7398952128637,62.3076952450527
Pangui 1,36.9619696976427,70.1728548906273
Pangui 1,32.9100026228979,76.3069065552103
Pangui 1,34.1538528402665,57.6241037926462
Pangui 1,33.20442430311,59.046769342438
Pangui 1,32.2149046662962,69.9400890617254
Pangui 1,29.735421771287,66.406957918143
Pangui 1,31.4681561452074,65.170142753015
Pangui 1,35.0156022004162,65.5052866699592
Pangui 1,35.1095575386242,67.97877691817
Pangui 1,26.6532280040191,71.9478907006341
Pangui 1,29.6802037176602,62.8398020679141
Pangui 1,34.0994505600311,58.7828966424172
Pangui 1,36.1314487096722,61.5786390954784
Pangui 1,28.5354091264679,69.9181554987263
Pangui 1,33.314412048899,63.6056144385765
Pangui 1,38.9393281080527,71.3623657766477
Pangui 1,31.5425356005838,65.6732974619814
Pangui 2,46.4476348868448,44.4493757985183
Pangui 2,45.6910375059686,47.49179457244
Pangui 2,48.4146234810818,52.0939370222337
Pangui 2,45.2369338207099,44.2622224943433
Pangui 2,48.9510542556612,45.1199884193099
Pangui 2,51.8377362608642,40.1525889851415
Pangui 2,46.0625969871537,44.211782275355
Pangui 2,43.0744696973529,44.8525562247734
Pangui 2,47.6114130162462,47.5710427090162
Pangui 2,45.7606690120101,44.4186945572813
Pangui 2,47.00318170766,38.3699106705222
Pangui 2,47.0157170382841,45.3753815490802
Pangui 2,51.6695097604126,43.302790113131
Pangui 2,42.4079539681258,39.8212415701346
Pangui 2,40.2997905535293,37.4095061254113
Pangui 2,45.0277929749377,42.3282695543772
Pangui 2,41.747985920947,44.9568222939872
Pangui 2,46.4547576326393,44.8162084985949
Pangui 2,49.764808081843,43.278810694233
Pangui 2,45.7258766899152,48.4163314630983
Pangui 2,45.5192231434339,40.8433420012905
Pangui 2,42.1204051940722,44.5765904487231
Pangui 2,45.6060969536937,45.2777731429312
Pangui 2,42.7104426883569,43.4169594703622
Pangui 2,46.2106076839513,44.0490173105917
Pangui 2,46.0174332036482,44.8635984813752
Pangui 2,48.8111266566027,42.9332214731791
Pangui 2,42.5929757889894,44.5009759591176
Pangui 2,48.946743771125,47.2020162520198
Pangui 2,47.0070336637928,42.4166639799854
Pangui 2,50.2954581898389,48.1883366861531
Pangui 2,46.6603945014037,48.6562671328166
Pangui 2,39.3518155994189,46.3002934412641
Pangui 2,47.2983435682023,44.1962862423105
Pangui 2,40.8330734834443,41.0979662736405
Pangui 2,47.231295336287,45.4846706299252
Pangui 2,41.9994316044771,46.6998830496714
Pangui 2,42.2274311544975,47.4483544808203
Pangui 2,46.6515155537628,43.2977300909512
Pangui 2,45.5413388658348,45.6942063712064
Pangui 2,45.6668381969198,45.3026252898676
Pangui 2,48.9105109529809,42.0807615513187
Pangui 2,45.5085461050989,45.5918519226881
Pangui 2,47.5188156202552,44.7022847739563
Pangui 2,45.1112919645475,44.5382288273976
Pangui 2,43.0563964111697,45.8804734254697
Pangui 2,45.8839784150914,44.1909062112076
Pangui 2,46.4107651691542,47.565659417618
Pangui 2,50.611302654381,42.8860616812318
Pangui 2,43.0033278280313,44.7982139679018
Pangui 2,46.8741132974967,46.1223039793098
Pangui 2,46.1346367953298,43.2191229585636
Pangui 2,47.7172951130416,46.41673236275
Pangui 2,44.7182883730764,42.9363078338634
Pangui 2,45.2803378225354,43.4799045389267
Pangui 2,45.3434652143062,45.6820697754728
Pangui 2,46.2722288114972,42.7486467902904
Pangui 2,47.3059631374373,47.0565886753891
Pangui 2,45.9167095745432,45.3151349516384
Pangui 2,43.9023124002075,45.6019599333687
Pangui 2,45.6312389655846,41.7972727414779
Pangui 2,48.185745183561,45.3382489803435
Pangui 2,46.5398280477277,47.5581768943869
Pangui 2,47.346161997763,47.0308362441266
Pangui 2,44.915047560136,47.3474753618984
Pangui 2,44.6475582898497,45.005714934971
Pangui 2,47.0841375689418,47.0852878480965
Pangui 2,42.815705329197,44.8361541027642
Pangui 2,45.4500781488682,41.9628794079765
Pangui 2,45.5659996696116,44.9095016923495
Pangui 2,43.411820459761,45.0352282654502
Pangui 2,46.9490256446442,44.2749253114506
Pangui 2,48.9243577196878,44.2860207362326
Pangui 2,45.4091663083126,40.2317452169385
Pangui 2,45.7293042954451,46.2847047800519
Pangui 2,45.2521545085233,45.1410044053472
Pangui 2,47.5615810035972,46.2277597453856
Pangui 2,46.0984136450579,47.5531082791477
Pangui 2,49.8738140396025,47.3427677521527
Pangui 2,42.9547976851967,43.7684311917374
Pangui 2,46.4944691367702,45.2183198078253
Pangui 2,48.8760346894054,47.1285106123337
Pangui 2,43.2805277972806,45.7781060982945
Pangui 2,43.384827173189,47.1201973799145
Pangui 2,46.5225367546453,45.4086115945319
Pangui 2,45.7627312993893,44.4275688861789
Pangui 2,45.5874574720582,46.2882725223276
Pangui 2,46.0179952508591,44.6433784306077
Pangui 2,46.2477120989429,44.6167852841189
Pangui 2,48.8871443912343,44.7507474760033
Pangui 2,47.1385497940429,43.5786479774436
Pangui 2,47.6188909030301,42.6688025436845
Pangui 2,48.0325888310518,43.5701344764476
Pangui 2,43.6361668300193,45.0850463221457
Pangui 2,52.6971254177849,51.4937893062234
Pangui 2,49.9089936775657,42.5379143473308
Pangui 2,45.9745094313874,44.6544137830198
Pangui 2,41.0830015959554,44.2671569895054
Pangui 2,47.7266070544664,45.1904489396134
Pangui 2,43.2824806997587,46.6846088913889
Pangui 2,39.9846421207909,47.2259822905795
Pangui 2,45.7065460529778,45.0024546810335
Pangui 2,41.9558261712754,45.6533313710278
Pangui 2,46.5461082366062,48.1252458547044
Pangui 2,47.2976827317494,39.9980159731158
Pangui 2,45.1563961089618,45.0745711021534
Pangui 2,38.8045787464244,44.7628483231427
Pangui 2,45.9857997484356,45.884447871068
Pangui 2,43.232223662998,47.9657985081366
Pangui 2,42.9483041394063,39.8963774516206
Pangui 2,43.8357281318083,41.3068968571523
Pangui 2,47.3288804403573,43.5677528002954
Pangui 2,46.6654449768366,45.2876849086112
Pangui 2,45.450497842059,45.2485993242643
Pangui 2,46.618316427598,47.2518770723217
Pangui 2,45.0438678277602,45.6136169309334
Pangui 2,47.5563905185776,46.3825180444094
Pangui 2,45.8226942665077,44.2657722003048
Pangui 2,44.3714502997348,42.5351138620704
Pangui 2,47.1108968770505,43.8029920776132
Pangui 2,42.0046351903488,46.9483058030185
Pangui 2,46.6060156377504,44.2191584100886
Pangui 2,47.0173077068616,46.1769261866774
Pangui 2,44.926547200393,41.187328543876
Pangui 2,45.2951157906121,44.7618105842475
Pangui 2,46.3346249311513,50.7144124451759
Pangui 2,44.7337208037199,44.3169996059767
Pangui 2,44.8452440882919,46.0526915499827
Pangui 2,46.4723728750065,45.4208083456158
Pangui 2,46.3636764929147,45.0266179436372
Pangui 2,40.0348945543392,48.3489056488065
Pangui 2,38.629759706993,38.8142700941187
Pangui 2,46.5764940658285,44.5893549281645
Pangui 2,41.8997319716611,41.8361886422806
Pangui 2,45.6205490576307,46.2020705643658
Pangui 2,45.2936082911933,46.2979908288496
Pangui 2,45.7514112281071,46.0202876034128
Pangui 2,44.4458372636888,44.3382654944229
Pangui 2,45.5914792646992,43.7854750953965
Pangui 2,45.4486644341204,39.2079994308352
Pangui 2,46.2232921027539,44.3791580819778
Pangui 2,43.5105279503238,43.9395598779651
Pangui 2,42.97431780478,47.235464411478
Pangui 2,46.6458942742007,41.3156818365464
Pangui 2,41.4750760749745,44.5894917327976
Pangui 2,45.6602511866625,46.3971027982636
Pangui 2,42.8033139566477,47.6154454393445
Pangui 2,41.6806139365351,44.5212649184134
Pangui 2,46.1569793819154,45.4811586259443
Pangui 2,46.1705502886354,44.2456792999762
Pangui 2,43.0926923063159,42.4911239058382
Pangui 2,44.1985118649613,43.976459161105
Pangui 2,51.5781440617228,47.7135920062186
Pangui 2,47.0036541899489,45.4877254844702
Pangui 2,42.6771365019769,44.4388604061492
Pangui 2,47.4500420214131,44.9674881606447
Pangui 2,48.5417554102281,46.6638912252864
Pangui 2,45.9757237793237,44.2978670223252
Pangui 2,45.4764810200765,45.4578751301263
Pangui 2,47.1147948772444,44.3177967934266
Pangui 2,46.5253109425444,46.6487597664706
Pangui 2,47.1938833140069,44.6318396840378
Pangui 2,47.3569610533474,48.6894935933303
Pangui 2,44.5160765372779,43.640582700869
Pangui 2,46.3214509106615,44.8100005055151
Pangui 2,48.9228887860504,40.2086810470674
Pangui 2,42.3720691958099,41.1693928093861
Pangui 2,44.077000486489,44.755385570056
Pangui 2,47.6864817439337,46.7673239019893
Pangui 2,43.5490668155115,44.0488913169354
Pangui 2,46.0687102416053,44.0540207672716
Pangui 2,45.2895993759687,44.4716672163251
Pangui 2,46.1161379035935,46.5537055948947
Pangui 2,53.6148541999328,44.3820539433386
Pangui 2,46.51042467246,44.5009078851052
Pangui 2,47.9685814621038,46.1581275517031
Pangui 2,45.4273464092571,43.1716422603579
Pangui 2,47.0587699930082,46.903931146153
Pangui 2,48.7120778787597,48.1090221713509
Pangui 2,45.9296476639083,44.1596147241539
Pangui 2,39.0475384556723,40.3448835783001
Pangui 2,51.6096834643929,42.0526628280724
Pangui 2,45.6723040565425,44.5307319289446
Pangui 2,41.3585027758903,44.6851972889481
Pangui 2,45.071160310136,44.6446060826168
Pangui 2,46.1694982049784,43.8978105715813
Pangui 2,44.6336676614673,48.23161739026
Pangui 2,43.9778637035662,43.9514704204563
Pangui 2,44.8107071380804,46.01004281142
Pangui 2,46.7952929980524,47.0112483742961
Pangui 2,42.2033479163885,44.9286999892543
Pangui 2,44.0575114415924,43.8311395464418
Pangui 2,48.3621453420109,43.681478933629
Pangui 2,46.6483907158452,43.3969229199566
Pangui 2,46.0232885532038,38.8380663466908
Pangui 2,41.8131157347775,49.7755764849815
Pangui 2,46.2748136298724,45.693037511597
Pangui 2,45.5028928530478,44.8028743919136
Pangui 2,48.7463458849851,47.7779415609885
Pangui 2,47.1410673385747,46.252180899977
Pangui 2,44.9336440613992,53.973585031474
Pangui 2,46.1816016284936,41.7330614753786
Pangui 2,45.8550064988664,44.8436369871261
Pangui 2,43.9766487376276,46.2170306463937
Pangui 2,49.4881097440699,49.1006036341901
Pangui 2,51.0415794057902,41.0872440988158
Pangui 2,56.4098397012886,46.34901634797
Pangui 2,40.8340081795744,43.3812909691574
Pangui 2,45.707972584296,44.7871715619472
Pangui 2,37.5799181571568,44.8250737150742
Pangui 2,45.9103699922714,44.6417306548336
Pangui 2,47.1573801562218,45.2330856373025
Pangui 2,48.2785751683581,44.5192524898166
Pangui 2,46.5529314586933,45.0266020571842
Pangui 2,48.5364011932902,51.5097222280964
Pangui 2,43.5913155105954,51.5454364589126
Pangui 2,43.582188088428,52.0194813566063
Pangui 2,46.1622555506659,44.0559016268486
Pangui 2,46.7127874014336,43.2747001933144
Pangui 2,44.6457631439423,46.4819994006104
Pangui 2,40.7432719283073,45.1815894715951
Pangui 2,47.8002797801261,43.9739468042129
Pangui 2,41.8657404054667,50.6814791516335
Pangui 2,43.6389365833831,48.6959718082435
Pangui 2,50.8180982096325,45.883912678392
Pangui 2,45.7756074524278,45.3992536345677
Pangui 2,44.9357645330833,41.8851506212746
Pangui 2,46.7626622291112,44.7452910687733
Pangui 2,47.1220896430238,43.0186431153443
Pangui 2,44.3870939873896,45.6665530276529
Pangui 2,43.9382437345227,45.7930090583267
Pangui 2,47.0381755705393,45.534312416879
Pangui 2,44.071121722383,41.5973779205948
Pangui 2,45.473404234455,45.7969451326128
Pangui 2,38.4742419133399,45.3704963308805
Pangui 2,46.7396112521969,49.2527235488043
Pangui 2,43.5619542392254,44.6617898625094
Pangui 2,47.4009263646251,43.2380839387376
Pangui 2,45.9628236231566,46.7225250166542
Pangui 2,45.4849282249427,38.9305589816046
Pangui 2,47.5885715059574,44.8387098751654
Pangui 2,46.7308103091068,45.1029729292195
Pangui 2,46.7224373509346,45.2484130588867
Pangui 2,47.6571262816498,46.35958520046
Pangui 2,43.5766797628783,50.6814220683978
Pangui 2,39.2313074478846,44.7341147460211
Pangui 2,43.4006797658321,44.8907669833468
Pangui 2,48.327517671503,44.4492629135154
Pangui 2,46.7127780526409,45.38892180817
Pangui 2,47.185849751521,45.0611706647084
Pangui 2,45.0844865690681,43.5454520150506
Pangui 2,41.3156310103978,44.8446061693637
Pangui 2,46.0346726755797,41.9131808558828
Pangui 2,47.5203037025935,39.5187081322795
Pangui 2,45.086429521059,44.8733375681495
Pangui 2,47.9079205140678,45.4637071979017
Pangui 2,44.4300610803555,42.5148843705078
Pangui 2,47.3729995008192,43.9401878947884
Pangui 2,45.6459401196972,41.0995192482635
Pangui 2,48.9978280972257,36.262361242596
Pangui 2,44.8518365989786,41.0974114816363
Pangui 2,43.5613172881978,48.1756589568983
Pangui 2,38.4185889585923,45.8492218774641
Pangui 2,40.7400865087958,45.0395862738599
Pangui 2,45.9776427318937,42.5701009241446
Pangui 2,48.2106350011216,44.3910030370943
Pangui 2,40.2241501627696,47.8244619783999
Pangui 2,47.3718122502131,45.1266493552994
Pangui 2,53.9408767442756,46.6345680886693
Pangui 2,45.2790414512093,45.8207232507971
Pangui 2,45.366443426366,45.2590237939101
Pangui 2,47.9934155769619,45.5667506853319
Pangui 2,45.6255421892733,45.5626277976553
Pangui 2,44.6061205032507,45.6597757866495
Pangui 2,45.4977128817628,44.5473700025429
Pangui 2,44.4904713348824,44.4775036685565
Pangui 2,46.5118323109117,45.2700198083498
Pangui 2,48.670238006861,41.2943170482637
Pangui 2,45.6762066158691,50.1908707998683
Pangui 2,46.5926928733974,46.7225010827042
Pangui 2,45.5038169102121,44.6472570528973
Pangui 2,46.6513316582483,44.5326230217989
Pangui 2,46.1458227829974,43.8769596190893
Pangui 2,39.2255445779303,42.7354776324034
Pangui 2,46.2366307549293,44.2388865721291
Pangui 2,47.1411780146537,43.3176253078835
Pangui 2,46.1633084336538,45.1217418680559
Pangui 2,47.2113077990565,50.8627347794886
Pangui 2,49.4581237807235,45.5419485996402
Pangui 2,46.9084552608091,45.9566581669396
Pangui 2,47.5922387187498,45.2408869287188
Pangui 2,47.2351341664216,39.2950967837087
Pangui 2,45.77853230417,45.8231836518238
Pangui 2,51.1506172098414,45.6898698123721
Pangui 2,44.6806397900488,47.5510927478971
Pangui 2,44.7870537489222,48.6518114850427
Pangui 2,49.5464729110649,44.9632024579064
Pangui 2,47.3737586038897,45.6651649494643
Pangui 2,47.0231182098109,47.0174054960995
Pangui 2,41.7845547483113,42.7127321450139
Pangui 2,44.4646810235171,38.5394374852241
Pangui 2,48.388530423775,42.1136304815934
Pangui 2,45.4141683824271,45.8884849804667
Pangui 2,43.0907931794121,45.6981733494913
Pangui 2,45.716551198841,46.8890760454924
Pangui 2,45.669718846635,45.2656060440718
Pangui 2,46.3693537390358,45.2005169519083
Pangui 2,47.2839210506751,43.8329464387912
Pangui 2,46.3129086159121,45.4236693173891
Pangui 2,46.004196357746,45.2434561333476
Pangui 2,48.8115855949404,44.6837233007374
Pangui 2,48.3944778237617,46.6561263003308
Pangui 2,44.4641136914856,45.0878870627873
Pangui 2,45.4336830608268,47.6430105847171
Pangui 2,41.0225701547072,44.5610429887226
Pangui 2,46.729949202462,46.0544574131966
Pangui 2,47.7937300230886,46.4695335806305
Pangui 2,45.2700130522467,40.6918315368599
Pangui 2,52.9028437466617,49.0676729339941
Pangui 2,56.6088551251173,44.4869856241953
Pangui 2,45.9380012337442,45.9149352161084
Pangui 2,45.3291396055627,42.9418270596688
Pangui 2,44.9302923575529,46.2253758347855
Pangui 2,43.4635364047634,43.684349462774
Pangui 2,45.6557059565014,46.0062034450464
Pangui 2,45.2588901268936,44.1402774207556
Pangui 2,49.7348766038314,45.4467540385858
Pangui 2,40.5545321938231,41.5622548448125
Pangui 2,45.0712794237751,45.1911792660435
Pangui 2,47.0249628846975,44.7330557487414
Pangui 2,48.2883935233787,42.3587060042462
Pangui 2,45.6401816811374,46.0238082266909
Pangui 2,42.409725004622,42.9801549739768
Pangui 2,49.7936106360297,46.5998099681076
Pangui 2,52.8400778754651,41.4625044653701
Pangui 2,45.8557602023681,45.3295544100143
Pangui 2,45.5901027322286,45.5534272662381
Pangui 2,49.8145151932763,44.2766537257055
Pangui 2,43.9644954300429,45.763839896298
Pangui 2,45.0574359943062,44.5829087784837
Pangui 2,47.3995132166921,44.500933267326
Pangui 2,46.366766516237,45.174813305487
Pangui 2,46.7906964693003,38.8315387530087
Pangui 2,48.0845300400927,45.8707162844349
Pangui 2,45.5418449090231,44.9355248570701
Pangui 2,42.9009198043807,45.7292422588679
Pangui 2,47.14606612562,45.1132608662184
Pangui 2,50.830223284483,48.7831000298802
Pangui 2,41.539328451681,43.4760749128993
Pangui 2,39.9995434852828,48.177509646674
Pangui 2,46.4467996875487,45.243925146276
Pangui 2,44.6819729072954,44.7292898606392
Pangui 2,46.7805144762748,40.7471247204855
Pangui 2,50.4494931414162,43.4505311434353
Pangui 2,45.8969690411516,44.6930593403179
Pangui 2,45.7604852675161,44.3157026896402
Pangui 2,47.1380942849147,50.5608192393471
Pangui 2,46.3610763564618,44.3904169164443
Pangui 2,46.3259836159417,45.5036523417244
Pangui 2,46.5288907292619,45.0088317711765
Pangui 2,48.3877692206865,45.5584895399628
Pangui 2,45.3998075442272,44.8392661392223
Pangui 2,44.2452713413728,45.8198071010405
Pangui 2,48.0793255727005,45.1055896212062
Pangui 2,48.5621033968187,41.4292621642627
Pangui 2,42.4188166086977,49.1826456278989
Pangui 2,43.6033886671372,41.3874264511353
Pangui 2,46.5593470496671,45.5074752429486
Pangui 2,51.7587910108721,44.9031447931019
Pangui 2,45.4424801790249,43.2674722155086
Pangui 2,40.6534908816052,44.313572056469
Pangui 2,42.943427569686,43.4059383361773
Pangui 2,46.1882221831738,44.3058973636064
Pangui 2,46.332611667215,44.4200210532781
Pangui 2,46.8826948491082,45.9752175001793
Pangui 2,46.0887534039605,45.2185079621645
Pangui 2,45.2118788976049,45.4001354164649
Pangui 2,43.9794636320794,46.5333272985725
Pangui 2,45.6526555042137,45.0318354655914
Pangui 2,47.9389089660018,47.0726014385666
Pangui 2,42.4206444404835,42.4279905827489
Pangui 2,45.6886351439222,41.3779752825734
Pangui 2,45.972434044321,45.0670124980244
Pangui 2,47.1498095958957,45.2071732801751
Pangui 2,44.8233240013535,45.9338590976419
Pangui 2,46.8873370656072,47.4899690251932
Pangui 2,45.0380063874941,47.2728419349264
Pangui 2,46.778580274294,40.3232594061624
Pangui 2,46.7463974836622,47.3016144438785
Pangui 2,48.269642797996,46.6431972320974
Pangui 2,46.0297327966907,48.3197792864973
Pangui 2,43.1963553430521,42.4724127941773
Pangui 2,46.4758231208396,44.4321719032333
Pangui 2,48.3869673153372,42.6703960291699
Pangui 2,45.7682065894225,45.5490979915934
Pangui 2,46.2161979722532,44.8989477040117
Pangui 2,44.6129478209205,45.3385246709335
Pangui 2,45.9771223182124,44.9984770666922
Pangui 2,48.241874760243,43.1614617575163
Pangui 2,44.4138323110278,46.0694463087837
Pangui 2,47.5625843951391,43.5891140491539
Pangui 2,45.8103320093747,46.3216216286502
Pangui 2,44.8556675705178,48.6641128724466
Pangui 2,46.3686596327289,44.8190303083513
Pangui 2,47.2622066968374,48.0155619452387
Pangui 2,50.6923778224478,38.3700011439569
Pangui 2,46.4777035123744,45.8413651132537
Pangui 2,41.6654361655881,44.9376204911782
Pangui 2,45.7962242800623,43.8941973713272
Pangui 2,46.3048375952251,47.5956719692544
Pangui 2,47.8069964174351,38.8034554447069
Pangui 2,45.5067969305037,44.9301002579321
Pangui 2,45.0075905445996,49.7746390365026
Pangui 2,46.3291000804257,45.191188831947
Pangui 2,49.4366866399083,50.5443652025972
Pangui 2,45.7565600378864,44.7464072719772
Pangui 2,47.9565933037423,43.1165342692648
Pangui 2,45.2943957390176,41.5547787655339
Pangui 2,45.6733669349524,43.8526072311135
Pangui 2,43.9688039650833,45.6242510589981
Pangui 2,48.8428223616021,41.4273084988988
Pangui 2,48.845543515306,38.1966206201878
Pangui 2,47.2169920641052,42.3168078785769
Pangui 2,41.9375012409266,50.7977513709135
Pangui 2,46.6301612424271,45.6103799439374
Pangui 2,45.4637708355166,43.7111975185128
Pangui 2,45.1024654143083,45.5353843230258
Pangui 2,45.9487403376004,43.8913807205395
Pangui 2,49.4082539250075,48.967778313899
Pangui 2,43.4047137104865,44.3470884467377
Pangui 2,44.4617711771828,43.4287136301275
Pangui 2,47.3628483039452,45.7321293392896
Pangui 2,46.5106406554163,38.6870199935578
Pangui 2,44.9465041712596,44.3102741321743
Pangui 2,46.0976648470147,46.7455742485216
Pangui 2,45.9148043513777,45.8804131465246
Pangui 2,46.0105444430425,44.4867266917888
Pangui 2,43.7265600808471,35.7135219928082
Pangui 2,47.4944857374891,44.7732378800308
Pangui 2,43.6607683489922,46.3738169138536
Pangui 2,40.7120219833193,39.9325536539793
Pangui 2,46.65287197684,45.1998168948358
Pangui 2,43.1133082073776,42.6730982627797
Pangui 2,45.6436796170705,44.7021154966152
Pangui 2,46.0002351462922,39.7337143884203
Pangui 2,49.3091814575,41.8342683359072
Pangui 2,49.8510949326229,46.9646595664781
Pangui 2,45.0152099496838,45.8135391328671
Pangui 2,46.4188286272887,42.6090440434532
Pangui 2,41.202857105931,40.8642926590387
Pangui 2,45.5596071478226,44.5141074460709
Pangui 2,44.9201606907517,49.5184464821216
