Cúmulo,RA,DEC
Pangui 1,37.55372526319573,59.161146995579536
Pangui 1,34.43670923157023,70.42848903927712
Pangui 1,31.58223641099204,69.19205991487608
Pangui 1,32.18028590796391,68.04543478951038
Pangui 1,39.14093315828853,65.38950961880973
Pangui 1,37.410484526055086,67.96010708090952
Pangui 1,31.25609791815253,69.29487159044741
Pangui 1,33.77690178274863,63.72714981090817
Pangui 1,40.793770330527074,64.47124328984489
Pangui 1,36.252200629880086,63.33270873928492
Pangui 1,30.665852228364454,70.3245283916109
Pangui 1,27.00440171761138,67.56914614763002
Pangui 1,33.34480507209799,61.42517517552599
Pangui 1,31.444126066752567,72.04399023084605
Pangui 1,34.13030046695519,65.38807021439806
Pangui 1,37.71099035114456,63.446562037350866
Pangui 1,37.8367147295332,62.06039609071142
Pangui 1,36.65393193785407,68.30828010167434
Pangui 1,32.475303330574576,60.66934801515525
Pangui 1,32.22579365612423,70.43685075713759
Pangui 1,35.199128952873004,60.64542018185739
Pangui 1,28.99061578345128,69.041016857961
Pangui 1,39.14466570555472,66.37303654616765
Pangui 1,32.35825030881152,60.766761763438616
Pangui 1,40.17833868849882,70.96484078253857
Pangui 1,40.88578601178919,67.79258940604815
Pangui 1,34.71076666577844,63.513654575260084
Pangui 1,31.088248134864216,64.35096090512933
Pangui 1,30.491813667179287,67.38222943862925
Pangui 1,35.09716366294614,60.91666961915614
Pangui 1,31.078609350864987,65.39302084300489
Pangui 1,36.840643204704016,70.06465678664058
Pangui 1,35.80432164594609,71.01861190938067
Pangui 1,32.15245171788063,68.71253490203023
Pangui 1,36.163319890585335,69.40390884381405
Pangui 1,40.591334418918166,66.63627499144228
Pangui 1,31.38243198318168,65.46727219133537
Pangui 1,35.66115852056621,72.59460917374197
Pangui 1,35.62125134433195,70.2780980146111
Pangui 1,30.559897998138688,71.20851751058449
Pangui 1,38.80920529223,63.20734107084208
Pangui 1,32.911726260037995,63.683746349274664
Pangui 1,31.4234955805118,55.231701782437646
Pangui 1,35.145316647823584,63.81311159915456
Pangui 1,27.35009414433095,68.87188196034299
Pangui 1,37.97647583727109,65.87340547528832
Pangui 1,30.672943491675028,58.73012107839098
Pangui 1,38.57290112682907,67.48611050699834
Pangui 1,26.97616618271265,61.38548390743533
Pangui 1,41.90009015625787,60.24711761064489
Pangui 1,40.27390969191494,64.48757738111028
Pangui 1,29.81646529391488,61.70440076164368
Pangui 1,32.351116224890404,67.53906450684312
Pangui 1,32.11624265860886,65.5979752713973
Pangui 1,40.54876031515848,64.16219579491464
Pangui 1,35.46861058703522,69.4592589543346
Pangui 1,32.6080428352811,63.4758842339483
Pangui 1,32.268234646011614,63.02617941633352
Pangui 1,35.01783209690489,74.24089644698373
Pangui 1,38.59490080113141,65.6865015140329
Pangui 1,39.5424249402674,68.68403938113588
Pangui 1,31.39131477983105,61.75127123559552
Pangui 1,30.335716824176686,64.0631195707234
Pangui 1,30.529269036388534,65.94163174853541
Pangui 1,29.262756160914567,61.59993167115616
Pangui 1,33.040278261514665,67.0319424024053
Pangui 1,32.97474980202615,57.57999527113839
Pangui 1,31.866662438500477,71.3364896553387
Pangui 1,33.25177551466685,53.754229322715226
Pangui 1,34.14802938342446,67.99758554764614
Pangui 1,32.05319457901998,67.14232839205688
Pangui 1,36.20989670492555,66.37814831574762
Pangui 1,28.170382536113195,65.20466877597487
Pangui 1,37.094250458311826,62.673450400659
Pangui 1,32.73156595714681,70.71410398745013
Pangui 1,29.25612154133532,65.35690091796731
Pangui 1,37.39882262053635,65.62522913373739
Pangui 1,42.20097022532486,65.79117817398149
Pangui 1,34.76183493887134,71.79419308997387
Pangui 1,36.354133372570736,61.93587082196571
Pangui 1,34.01495321154893,68.32206455443458
Pangui 1,35.411256257843796,67.06952545433182
Pangui 1,32.73310225299752,66.46924072251164
Pangui 1,35.48799888385029,63.61132842528231
Pangui 1,34.12063864681371,67.84362088189918
Pangui 1,35.2243850844123,63.96538966870957
Pangui 1,36.49609919367199,72.56730610609719
Pangui 1,37.42314571116516,62.24728189303448
Pangui 1,29.085415460174914,67.16814288953452
Pangui 1,36.51519954787347,66.08629534956069
Pangui 1,34.94680719478566,66.90591902849609
Pangui 1,44.4168425794159,63.73979379787984
Pangui 1,37.21124592700702,74.6911785642608
Pangui 1,33.78532786404263,63.70975298076102
Pangui 1,31.640606289756455,65.70092764058684
Pangui 1,28.29251188073112,61.30136189779006
Pangui 1,27.888543100688814,63.93993496490878
Pangui 1,33.915552352193465,66.9058514050167
Pangui 1,40.14046259725851,64.88133142908117
Pangui 1,31.32609148708945,62.377708070969724
Pangui 1,33.06139749960803,64.49207538409996
Pangui 1,30.746375820934354,64.83776445003151
Pangui 1,26.860018010322115,61.52801708615283
Pangui 1,29.209521625085777,62.27817589050767
Pangui 1,25.20717499214926,62.73027266335598
Pangui 1,31.21717083789552,59.97124947823876
Pangui 1,44.08624166983896,62.90331358034509
Pangui 1,32.771310838838986,70.7654329170554
Pangui 1,32.11177556758957,64.82300915283014
Pangui 1,34.72429683936767,62.0912060594916
Pangui 1,36.71077449564881,60.39701297571828
Pangui 1,40.50795865729776,65.83276368793338
Pangui 1,28.83102128133341,69.03195399413306
Pangui 1,29.777914577905033,65.79142050371756
Pangui 1,39.020860518808696,60.12985206852462
Pangui 1,29.820153168793546,65.72474406864103
Pangui 1,35.24639680339754,60.884464429275674
Pangui 1,36.078921856977345,64.74483678630524
Pangui 1,28.438059077599863,69.09758565614501
Pangui 1,29.720666485716023,66.39622386455642
Pangui 1,28.63476500183313,72.48396422884863
Pangui 1,30.459314675734607,60.30348772386705
Pangui 1,33.35772358175474,63.02571845094815
Pangui 1,36.24204756660128,61.49891329551423
Pangui 1,34.624549907234346,67.54825541364747
Pangui 1,39.33191935933984,67.07138576220204
Pangui 1,34.418747995500134,64.1955823118229
Pangui 1,27.02593627942535,59.959726585283455
Pangui 1,30.22322281731211,66.34542498089351
Pangui 1,36.25815373536676,61.230819434880786
Pangui 1,35.37708224891002,58.97418185147026
Pangui 1,32.85001273317422,63.21255085698606
Pangui 1,34.0159709142949,63.199380444901884
Pangui 1,33.36131157759208,57.78901786441843
Pangui 1,32.1866407725618,62.49269114204212
Pangui 1,29.22319853006017,71.22756911846868
Pangui 1,33.472903494569174,58.64691968978709
Pangui 1,35.05043565325989,66.36165810044756
Pangui 1,30.016410652335875,66.53307100032002
Pangui 1,32.05113169604508,68.66738673329394
Pangui 1,29.01954266460431,63.12319602492629
Pangui 1,39.07502389705055,62.944944305765425
Pangui 1,40.986648434114905,69.45223585333726
Pangui 1,32.80174246502817,63.800811716750104
Pangui 1,32.248124859880335,74.6380585621443
Pangui 1,25.470213154279907,62.32649295614022
Pangui 1,33.1559141559333,58.189799136339104
Pangui 1,31.6759928111568,77.28769771060979
Pangui 1,38.49413555797381,72.8305929250285
Pangui 1,38.342486764157506,63.92392937950626
Pangui 1,30.54279888912355,63.33041268985809
Pangui 1,29.49899600833421,69.5359183432564
Pangui 1,34.92223802796735,56.74699223979015
Pangui 1,27.436225698719376,67.94537985649977
Pangui 1,40.733444009979436,66.74339508631986
Pangui 1,37.69213492832112,69.09650478867829
Pangui 1,29.74793997337681,65.46141974465671
Pangui 1,32.23020661266854,64.86930715220718
Pangui 1,34.739895212863736,62.30769524505266
Pangui 1,36.96196969764272,70.17285489062729
Pangui 1,32.910002622897935,76.30690655521025
Pangui 1,34.153852840266545,57.6241037926462
Pangui 1,33.204424303110045,59.046769342438026
Pangui 1,32.2149046662962,69.94008906172539
Pangui 1,29.735421771287015,66.40695791814304
Pangui 1,31.468156145207416,65.17014275301504
Pangui 1,35.015602200416225,65.5052866699592
Pangui 1,35.10955753862421,67.97877691816996
Pangui 1,26.653228004019066,71.94789070063412
Pangui 1,29.680203717660223,62.8398020679141
Pangui 1,34.09945056003108,58.78289664241717
Pangui 1,36.131448709672156,61.57863909547839
Pangui 1,28.5354091264679,69.91815549872634
Pangui 1,33.31441204889899,63.605614438576524
Pangui 1,38.93932810805271,71.36236577664765
Pangui 1,31.542535600583836,65.67329746198143
Pangui 2,46.447634886844845,44.44937579851825
Pangui 2,45.691037505968566,47.49179457243997
Pangui 2,48.414623481081755,52.093937022233675
Pangui 2,45.23693382070991,44.26222249434334
Pangui 2,48.951054255661155,45.119988419309905
Pangui 2,51.837736260864155,40.152588985141485
Pangui 2,46.0625969871537,44.21178227535503
Pangui 2,43.07446969735293,44.852556224773394
Pangui 2,47.61141301624619,47.571042709016204
Pangui 2,45.76066901201011,44.41869455728126
Pangui 2,47.003181707659984,38.36991067052216
Pangui 2,47.01571703828406,45.37538154908019
Pangui 2,51.669509760412595,43.30279011313102
Pangui 2,42.407953968125845,39.82124157013457
Pangui 2,40.29979055352932,37.40950612541131
Pangui 2,45.027792974937725,42.32826955437721
Pangui 2,41.747985920947,44.956822293987194
Pangui 2,46.4547576326393,44.81620849859489
Pangui 2,49.764808081843015,43.27881069423298
Pangui 2,45.72587668991524,48.41633146309827
Pangui 2,45.519223143433855,40.84334200129046
Pangui 2,42.12040519407215,44.57659044872308
Pangui 2,45.60609695369373,45.277773142931224
Pangui 2,42.71044268835692,43.41695947036219
Pangui 2,46.21060768395134,44.04901731059174
Pangui 2,46.01743320364816,44.86359848137519
Pangui 2,48.81112665660273,42.93322147317905
Pangui 2,42.5929757889894,44.50097595911757
Pangui 2,48.946743771124964,47.202016252019796
Pangui 2,47.00703366379281,42.41666397998542
Pangui 2,50.29545818983893,48.18833668615312
Pangui 2,46.660394501403715,48.656267132816645
Pangui 2,39.35181559941885,46.30029344126405
Pangui 2,47.29834356820232,44.19628624231049
Pangui 2,40.833073483444295,41.09796627364051
Pangui 2,47.231295336287026,45.48467062992515
Pangui 2,41.999431604477095,46.6998830496714
Pangui 2,42.22743115449754,47.4483544808203
Pangui 2,46.6515155537628,43.29773009095119
Pangui 2,45.541338865834796,45.694206371206434
Pangui 2,45.66683819691979,45.3026252898676
Pangui 2,48.910510952980935,42.08076155131873
Pangui 2,45.508546105098866,45.59185192268809
Pangui 2,47.51881562025518,44.70228477395632
Pangui 2,45.11129196454748,44.53822882739758
Pangui 2,43.056396411169686,45.880473425469695
Pangui 2,45.883978415091384,44.19090621120757
Pangui 2,46.410765169154175,47.56565941761804
Pangui 2,50.61130265438104,42.88606168123183
Pangui 2,43.00332782803133,44.798213967901845
Pangui 2,46.8741132974967,46.122303979309834
Pangui 2,46.1346367953298,43.2191229585636
Pangui 2,47.71729511304159,46.416732362750004
Pangui 2,44.71828837307641,42.93630783386338
Pangui 2,45.280337822535365,43.47990453892666
Pangui 2,45.34346521430624,45.68206977547276
Pangui 2,46.27222881149719,42.748646790290366
Pangui 2,47.30596313743726,47.05658867538905
Pangui 2,45.91670957454323,45.31513495163838
Pangui 2,43.9023124002075,45.601959933368676
Pangui 2,45.631238965584636,41.79727274147791
Pangui 2,48.18574518356099,45.338248980343536
Pangui 2,46.53982804772765,47.55817689438693
Pangui 2,47.346161997763026,47.030836244126604
Pangui 2,44.91504756013596,47.347475361898375
Pangui 2,44.64755828984965,45.00571493497098
Pangui 2,47.08413756894183,47.08528784809651
Pangui 2,42.815705329196994,44.83615410276424
Pangui 2,45.45007814886819,41.96287940797648
Pangui 2,45.56599966961155,44.90950169234951
Pangui 2,43.41182045976098,45.03522826545021
Pangui 2,46.94902564464423,44.274925311450616
Pangui 2,48.92435771968778,44.28602073623261
Pangui 2,45.40916630831258,40.231745216938506
Pangui 2,45.72930429544508,46.284704780051904
Pangui 2,45.252154508523304,45.14100440534715
Pangui 2,47.561581003597176,46.227759745385576
Pangui 2,46.09841364505794,47.55310827914769
Pangui 2,49.87381403960245,47.34276775215267
Pangui 2,42.954797685196745,43.768431191737385
Pangui 2,46.49446913677019,45.21831980782529
Pangui 2,48.876034689405415,47.12851061233371
Pangui 2,43.28052779728062,45.778106098294536
Pangui 2,43.384827173188974,47.12019737991445
Pangui 2,46.52253675464525,45.40861159453186
Pangui 2,45.76273129938926,44.42756888617893
Pangui 2,45.5874574720582,46.288272522327595
Pangui 2,46.01799525085913,44.643378430607676
Pangui 2,46.24771209894287,44.616785284118926
Pangui 2,48.88714439123431,44.75074747600329
Pangui 2,47.13854979404285,43.5786479774436
Pangui 2,47.618890903030064,42.66880254368454
Pangui 2,48.032588831051754,43.570134476447556
Pangui 2,43.63616683001927,45.08504632214565
Pangui 2,52.69712541778494,51.493789306223434
Pangui 2,49.90899367756565,42.537914347330805
Pangui 2,45.97450943138739,44.654413783019784
Pangui 2,41.0830015959554,44.2671569895054
Pangui 2,47.72660705446644,45.19044893961336
Pangui 2,43.28248069975871,46.6846088913889
Pangui 2,39.98464212079086,47.225982290579466
Pangui 2,45.706546052977814,45.002454681033534
Pangui 2,41.95582617127537,45.653331371027846
Pangui 2,46.54610823660623,48.12524585470438
Pangui 2,47.29768273174941,39.998015973115834
Pangui 2,45.156396108961836,45.07457110215343
Pangui 2,38.80457874642442,44.76284832314272
Pangui 2,45.98579974843555,45.88444787106803
Pangui 2,43.232223662998,47.96579850813658
Pangui 2,42.94830413940625,39.89637745162058
Pangui 2,43.83572813180828,41.306896857152296
Pangui 2,47.32888044035734,43.56775280029537
Pangui 2,46.66544497683663,45.287684908611176
Pangui 2,45.45049784205896,45.248599324264305
Pangui 2,46.618316427598025,47.25187707232174
Pangui 2,45.04386782776023,45.61361693093343
Pangui 2,47.55639051857758,46.3825180444094
Pangui 2,45.82269426650769,44.26577220030481
Pangui 2,44.37145029973479,42.535113862070446
Pangui 2,47.11089687705053,43.802992077613176
Pangui 2,42.00463519034875,46.94830580301854
Pangui 2,46.60601563775039,44.21915841008864
Pangui 2,47.017307706861644,46.17692618667743
Pangui 2,44.92654720039296,41.18732854387596
Pangui 2,45.295115790612115,44.761810584247456
Pangui 2,46.3346249311513,50.71441244517585
Pangui 2,44.7337208037199,44.31699960597667
Pangui 2,44.845244088291864,46.05269154998271
Pangui 2,46.472372875006464,45.4208083456158
Pangui 2,46.36367649291471,45.02661794363724
Pangui 2,40.03489455433917,48.348905648806515
Pangui 2,38.62975970699298,38.81427009411867
Pangui 2,46.57649406582847,44.58935492816448
Pangui 2,41.89973197166114,41.83618864228059
Pangui 2,45.62054905763073,46.20207056436583
Pangui 2,45.293608291193266,46.29799082884961
Pangui 2,45.751411228107095,46.020287603412804
Pangui 2,44.4458372636888,44.338265494422885
Pangui 2,45.591479264699245,43.78547509539648
Pangui 2,45.44866443412042,39.207999430835166
Pangui 2,46.22329210275385,44.37915808197779
Pangui 2,43.51052795032378,43.93955987796514
Pangui 2,42.974317804779965,47.23546441147797
Pangui 2,46.64589427420069,41.31568183654639
Pangui 2,41.47507607497453,44.589491732797626
Pangui 2,45.66025118666252,46.397102798263575
Pangui 2,42.80331395664765,47.615445439344505
Pangui 2,41.68061393653512,44.5212649184134
Pangui 2,46.15697938191544,45.481158625944346
Pangui 2,46.17055028863536,44.245679299976175
Pangui 2,43.09269230631586,42.491123905838165
Pangui 2,44.198511864961255,43.976459161104955
Pangui 2,51.57814406172275,47.71359200621863
Pangui 2,47.00365418994888,45.48772548447021
Pangui 2,42.67713650197685,44.43886040614923
Pangui 2,47.45004202141307,44.967488160644706
Pangui 2,48.54175541022812,46.6638912252864
Pangui 2,45.975723779323694,44.297867022325185
Pangui 2,45.476481020076534,45.45787513012629
Pangui 2,47.11479487724436,44.31779679342663
Pangui 2,46.52531094254439,46.64875976647055
Pangui 2,47.19388331400687,44.631839684037836
Pangui 2,47.35696105334735,48.689493593330255
Pangui 2,44.51607653727793,43.64058270086898
Pangui 2,46.32145091066147,44.810000505515085
Pangui 2,48.92288878605043,40.20868104706735
Pangui 2,42.372069195809914,41.16939280938606
Pangui 2,44.07700048648903,44.75538557005601
Pangui 2,47.68648174393373,46.767323901989336
Pangui 2,43.549066815511544,44.04889131693537
Pangui 2,46.068710241605345,44.05402076727162
Pangui 2,45.289599375968734,44.471667216325116
Pangui 2,46.11613790359351,46.55370559489465
Pangui 2,53.614854199932836,44.38205394333864
Pangui 2,46.51042467246004,44.50090788510515
Pangui 2,47.96858146210383,46.158127551703075
Pangui 2,45.42734640925712,43.171642260357864
Pangui 2,47.0587699930082,46.903931146153035
Pangui 2,48.71207787875968,48.10902217135091
Pangui 2,45.929647663908284,44.159614724153855
Pangui 2,39.04753845567225,40.34488357830009
Pangui 2,51.60968346439292,42.05266282807244
Pangui 2,45.67230405654252,44.530731928944626
Pangui 2,41.3585027758903,44.68519728894809
Pangui 2,45.071160310136,44.64460608261683
Pangui 2,46.169498204978375,43.89781057158132
Pangui 2,44.63366766146733,48.231617390260034
Pangui 2,43.977863703566186,43.95147042045626
Pangui 2,44.81070713808035,46.01004281141995
Pangui 2,46.79529299805244,47.011248374296144
Pangui 2,42.20334791638851,44.92869998925429
Pangui 2,44.05751144159239,43.831139546441754
Pangui 2,48.3621453420109,43.68147893362904
Pangui 2,46.64839071584519,43.39692291995661
Pangui 2,46.02328855320382,38.838066346690816
Pangui 2,41.81311573477747,49.775576484981514
Pangui 2,46.274813629872405,45.693037511596955
Pangui 2,45.50289285304782,44.80287439191364
Pangui 2,48.74634588498507,47.77794156098846
Pangui 2,47.141067338574736,46.25218089997697
Pangui 2,44.93364406139923,53.97358503147397
Pangui 2,46.1816016284936,41.733061475378555
Pangui 2,45.855006498866395,44.8436369871261
Pangui 2,43.97664873762757,46.21703064639368
Pangui 2,49.488109744069945,49.10060363419006
Pangui 2,51.0415794057902,41.08724409881575
Pangui 2,56.409839701288625,46.34901634796999
Pangui 2,40.83400817957444,43.381290969157426
Pangui 2,45.70797258429599,44.787171561947176
Pangui 2,37.57991815715678,44.82507371507419
Pangui 2,45.91036999227143,44.64173065483363
Pangui 2,47.15738015622183,45.23308563730253
Pangui 2,48.27857516835813,44.519252489816616
Pangui 2,46.55293145869332,45.02660205718422
Pangui 2,48.5364011932902,51.509722228096436
Pangui 2,43.59131551059535,51.54543645891258
Pangui 2,43.58218808842797,52.01948135660626
Pangui 2,46.16225555066588,44.05590162684863
Pangui 2,46.7127874014336,43.2747001933144
Pangui 2,44.6457631439423,46.481999400610384
Pangui 2,40.7432719283073,45.18158947159514
Pangui 2,47.800279780126054,43.97394680421291
Pangui 2,41.86574040546671,50.681479151633496
Pangui 2,43.63893658338305,48.695971808243485
Pangui 2,50.81809820963249,45.88391267839202
Pangui 2,45.775607452427835,45.39925363456769
Pangui 2,44.93576453308327,41.88515062127456
Pangui 2,46.762662229111214,44.745291068773284
Pangui 2,47.12208964302379,43.018643115344254
Pangui 2,44.38709398738964,45.6665530276529
Pangui 2,43.938243734522665,45.79300905832673
Pangui 2,47.03817557053931,45.534312416879004
Pangui 2,44.07112172238303,41.59737792059483
Pangui 2,45.473404234455,45.79694513261275
Pangui 2,38.474241913339945,45.37049633088045
Pangui 2,46.73961125219689,49.25272354880429
Pangui 2,43.56195423922543,44.66178986250943
Pangui 2,47.4009263646251,43.238083938737624
Pangui 2,45.9628236231566,46.72252501665424
Pangui 2,45.484928224942735,38.93055898160463
Pangui 2,47.58857150595736,44.83870987516536
Pangui 2,46.73081030910676,45.102972929219455
Pangui 2,46.722437350934605,45.24841305888665
Pangui 2,47.6571262816498,46.35958520046003
Pangui 2,43.57667976287827,50.68142206839784
Pangui 2,39.23130744788463,44.734114746021085
Pangui 2,43.40067976583212,44.89076698334679
Pangui 2,48.32751767150296,44.449262913515426
Pangui 2,46.71277805264092,45.388921808170046
Pangui 2,47.18584975152099,45.06117066470836
Pangui 2,45.08448656906811,43.54545201505062
Pangui 2,41.3156310103978,44.844606169363686
Pangui 2,46.03467267557971,41.913180855882814
Pangui 2,47.520303702593544,39.51870813227945
Pangui 2,45.08642952105899,44.87333756814946
Pangui 2,47.907920514067776,45.46370719790165
Pangui 2,44.43006108035545,42.51488437050784
Pangui 2,47.372999500819205,43.94018789478835
Pangui 2,45.64594011969717,41.099519248263476
Pangui 2,48.99782809722574,36.26236124259596
Pangui 2,44.85183659897862,41.097411481636286
Pangui 2,43.56131728819782,48.17565895689833
Pangui 2,38.418588958592316,45.84922187746411
Pangui 2,40.740086508795805,45.0395862738599
Pangui 2,45.97764273189372,42.57010092414461
Pangui 2,48.21063500112161,44.3910030370943
Pangui 2,40.224150162769554,47.82446197839985
Pangui 2,47.37181225021314,45.126649355299385
Pangui 2,53.9408767442756,46.63456808866926
Pangui 2,45.279041451209345,45.82072325079705
Pangui 2,45.366443426365954,45.25902379391009
Pangui 2,47.993415576961894,45.56675068533187
Pangui 2,45.625542189273276,45.56262779765534
Pangui 2,44.606120503250736,45.65977578664954
Pangui 2,45.49771288176283,44.54737000254292
Pangui 2,44.49047133488239,44.477503668556466
Pangui 2,46.511832310911686,45.270019808349794
Pangui 2,48.670238006861034,41.294317048263736
Pangui 2,45.67620661586909,50.19087079986829
Pangui 2,46.59269287339744,46.72250108270418
Pangui 2,45.503816910212144,44.64725705289731
Pangui 2,46.65133165824832,44.53262302179893
Pangui 2,46.14582278299739,43.87695961908933
Pangui 2,39.225544577930265,42.73547763240341
Pangui 2,46.23663075492933,44.23888657212913
Pangui 2,47.14117801465371,43.317625307883546
Pangui 2,46.16330843365376,45.12174186805591
Pangui 2,47.21130779905649,50.86273477948859
Pangui 2,49.45812378072349,45.54194859964024
Pangui 2,46.908455260809085,45.95665816693964
Pangui 2,47.592238718749805,45.24088692871884
Pangui 2,47.23513416642161,39.2950967837087
Pangui 2,45.77853230417001,45.82318365182381
Pangui 2,51.15061720984144,45.68986981237213
Pangui 2,44.68063979004875,47.551092747897144
Pangui 2,44.78705374892222,48.65181148504272
Pangui 2,49.54647291106485,44.963202457906384
Pangui 2,47.37375860388968,45.6651649494643
Pangui 2,47.02311820981087,47.01740549609948
Pangui 2,41.78455474831125,42.712732145013874
Pangui 2,44.46468102351712,38.53943748522405
Pangui 2,48.388530423775045,42.11363048159336
Pangui 2,45.41416838242711,45.88848498046666
Pangui 2,43.0907931794121,45.69817334949132
Pangui 2,45.716551198841,46.88907604549235
Pangui 2,45.669718846635035,45.265606044071845
Pangui 2,46.369353739035795,45.20051695190834
Pangui 2,47.28392105067513,43.83294643879124
Pangui 2,46.312908615912086,45.42366931738908
Pangui 2,46.004196357745975,45.24345613334758
Pangui 2,48.811585594940425,44.68372330073735
Pangui 2,48.394477823761655,46.6561263003308
Pangui 2,44.464113691485565,45.08788706278728
Pangui 2,45.43368306082678,47.64301058471707
Pangui 2,41.0225701547072,44.56104298872256
Pangui 2,46.729949202461995,46.05445741319661
Pangui 2,47.793730023088635,46.46953358063047
Pangui 2,45.270013052246654,40.691831536859915
Pangui 2,52.90284374666165,49.0676729339941
Pangui 2,56.60885512511726,44.48698562419528
Pangui 2,45.93800123374423,45.914935216108375
Pangui 2,45.32913960556265,42.94182705966884
Pangui 2,44.93029235755287,46.22537583478553
Pangui 2,43.46353640476339,43.68434946277395
Pangui 2,45.655705956501414,46.006203445046445
Pangui 2,45.25889012689357,44.140277420755645
Pangui 2,49.73487660383136,45.446754038585816
Pangui 2,40.55453219382308,41.562254844812514
Pangui 2,45.071279423775124,45.19117926604354
Pangui 2,47.02496288469745,44.73305574874137
Pangui 2,48.28839352337871,42.35870600424624
Pangui 2,45.64018168113739,46.023808226690946
Pangui 2,42.40972500462202,42.980154973976795
Pangui 2,49.79361063602973,46.59980996810762
Pangui 2,52.84007787546514,41.46250446537014
Pangui 2,45.855760202368096,45.32955441001427
Pangui 2,45.59010273222856,45.55342726623812
Pangui 2,49.81451519327625,44.276653725705536
Pangui 2,43.96449543004293,45.76383989629801
Pangui 2,45.05743599430622,44.58290877848369
Pangui 2,47.39951321669209,44.50093326732596
Pangui 2,46.36676651623703,45.17481330548697
Pangui 2,46.79069646930031,38.831538753008715
Pangui 2,48.08453004009267,45.87071628443489
Pangui 2,45.54184490902309,44.93552485707013
Pangui 2,42.90091980438066,45.72924225886786
Pangui 2,47.146066125620024,45.11326086621835
Pangui 2,50.83022328448299,48.78310002988018
Pangui 2,41.539328451680994,43.47607491289929
Pangui 2,39.99954348528282,48.177509646674025
Pangui 2,46.44679968754873,45.243925146276034
Pangui 2,44.68197290729544,44.729289860639184
Pangui 2,46.780514476274845,40.74712472048547
Pangui 2,50.44949314141621,43.4505311434353
Pangui 2,45.896969041151635,44.693059340317944
Pangui 2,45.76048526751613,44.315702689640204
Pangui 2,47.13809428491468,50.56081923934713
Pangui 2,46.36107635646175,44.39041691644427
Pangui 2,46.32598361594174,45.50365234172437
Pangui 2,46.528890729261924,45.00883177117648
Pangui 2,48.38776922068653,45.55848953996278
Pangui 2,45.39980754422717,44.83926613922229
Pangui 2,44.2452713413728,45.819807101040546
Pangui 2,48.07932557270049,45.10558962120621
Pangui 2,48.562103396818706,41.42926216426269
Pangui 2,42.418816608697696,49.18264562789892
Pangui 2,43.60338866713724,41.387426451135255
Pangui 2,46.55934704966712,45.50747524294861
Pangui 2,51.75879101087206,44.90314479310185
Pangui 2,45.44248017902485,43.2674722155086
Pangui 2,40.65349088160518,44.31357205646899
Pangui 2,42.94342756968601,43.40593833617729
Pangui 2,46.188222183173835,44.30589736360644
Pangui 2,46.332611667215005,44.42002105327812
Pangui 2,46.88269484910823,45.97521750017933
Pangui 2,46.08875340396049,45.218507962164466
Pangui 2,45.21187889760489,45.40013541646494
Pangui 2,43.979463632079394,46.533327298572544
Pangui 2,45.652655504213705,45.0318354655914
Pangui 2,47.93890896600176,47.072601438566636
Pangui 2,42.42064444048351,42.42799058274894
Pangui 2,45.68863514392217,41.377975282573416
Pangui 2,45.97243404432098,45.06701249802442
Pangui 2,47.1498095958957,45.207173280175084
Pangui 2,44.82332400135349,45.93385909764191
Pangui 2,46.88733706560717,47.489969025193155
Pangui 2,45.03800638749414,47.27284193492644
Pangui 2,46.77858027429395,40.32325940616236
Pangui 2,46.746397483662236,47.30161444387852
Pangui 2,48.26964279799601,46.643197232097364
Pangui 2,46.029732796690666,48.31977928649729
Pangui 2,43.19635534305206,42.472412794177295
Pangui 2,46.47582312083959,44.43217190323326
Pangui 2,48.38696731533715,42.67039602916992
Pangui 2,45.76820658942249,45.549097991593385
Pangui 2,46.21619797225323,44.89894770401174
Pangui 2,44.61294782092048,45.338524670933495
Pangui 2,45.977122318212444,44.99847706669218
Pangui 2,48.24187476024303,43.16146175751626
Pangui 2,44.413832311027754,46.0694463087837
Pangui 2,47.562584395139105,43.58911404915385
Pangui 2,45.81033200937471,46.321621628650185
Pangui 2,44.855667570517845,48.664112872446566
Pangui 2,46.36865963272891,44.81903030835129
Pangui 2,47.26220669683738,48.015561945238666
Pangui 2,50.69237782244778,38.37000114395685
Pangui 2,46.477703512374404,45.841365113253694
Pangui 2,41.66543616558812,44.93762049117818
Pangui 2,45.79622428006231,43.894197371327216
Pangui 2,46.3048375952251,47.5956719692544
Pangui 2,47.80699641743508,38.80345544470691
Pangui 2,45.50679693050368,44.93010025793206
Pangui 2,45.00759054459959,49.77463903650263
Pangui 2,46.32910008042566,45.19118883194704
Pangui 2,49.43668663990828,50.54436520259716
Pangui 2,45.756560037886395,44.74640727197719
Pangui 2,47.95659330374232,43.1165342692648
Pangui 2,45.29439573901759,41.554778765533946
Pangui 2,45.673366934952355,43.85260723111345
Pangui 2,43.96880396508332,45.62425105899814
Pangui 2,48.84282236160206,41.42730849889882
Pangui 2,48.845543515306034,38.196620620187815
Pangui 2,47.21699206410518,42.316807878576924
Pangui 2,41.937501240926636,50.79775137091352
Pangui 2,46.63016124242713,45.61037994393744
Pangui 2,45.46377083551658,43.711197518512776
Pangui 2,45.10246541430827,45.53538432302583
Pangui 2,45.94874033760044,43.89138072053945
Pangui 2,49.40825392500753,48.96777831389903
Pangui 2,43.404713710486526,44.347088446737686
Pangui 2,44.46177117718284,43.428713630127476
Pangui 2,47.36284830394521,45.73212933928959
